method,dataset,dataset_version,pretrained,train,epochs,recall/roi_0.3,recall/rcnn_0.3,recall/roi_0.5,recall/rcnn_0.5,recall/roi_0.7,recall/rcnn_0.7,Car_aos/easy_R40,Car_aos/moderate_R40,Car_aos/hard_R40,Car_3d/easy_R40,Car_3d/moderate_R40,Car_3d/hard_R40,Pedestrian_aos/easy_R40,Pedestrian_aos/moderate_R40,Pedestrian_aos/hard_R40,Pedestrian_3d/easy_R40,Pedestrian_3d/moderate_R40,Pedestrian_3d/hard_R40,Cyclist_aos/easy_R40,Cyclist_aos/moderate_R40,Cyclist_aos/hard_R40,Cyclist_3d/easy_R40,Cyclist_3d/moderate_R40,Cyclist_3d/hard_R40
PartA2_7940,KITTIDataset,"31,43,22,21,48,32,26,47",True,False,80,0.9625,0.963,0.9119,0.9176,0.6755,0.7149,95.4697,91.1264,90.4083,91.189,80.0014,77.4695,64.0411,59.6648,56.4491,52.3888,46.601,42.6054,86.7788,72.5426,69.8933,77.6123,60.1429,56.5459
PartA2_7940,KITTIDataset,"9,55,32,18,61,3,38,63",True,False,80,0.964,0.9641,0.9178,0.9234,0.6947,0.7327,95.6501,91.3058,91.0141,91.2963,81.9956,79.7793,71.9633,65.9259,62.3493,62.7849,56.0753,51.0958,90.9625,72.5742,69.7914,87.859,63.6333,60.2175
PartA2_7940,KITTIDataset,"20,42,61,60,58,50,38,3",True,False,80,0.9663,0.9666,0.9213,0.9256,0.693,0.7292,95.7892,91.5289,91.1471,91.8002,82.0883,79.8897,71.1737,65.8663,61.4871,59.8698,53.8853,48.7549,90.0753,75.6221,73.4069,86.3135,66.0102,61.9575
PartA2_7940,KITTIDataset,"22,49,42,26,7,0,54,13",True,False,80,0.9622,0.9622,0.9144,0.9199,0.6845,0.7197,95.6459,91.26,90.7015,89.2068,79.825,78.8508,70.2931,64.7966,61.0055,59.6177,52.828,48.4089,89.3815,72.5936,70.4368,85.2043,61.9129,59.17
PartA2_7940,KITTIDataset,"46,37,24,49,15,1,3,45",True,False,80,0.9647,0.9647,0.9113,0.9167,0.6827,0.719,95.5404,91.2332,90.588,90.4848,79.9503,77.5149,64.9972,60.6437,57.7608,53.7506,47.7878,43.605,86.1098,71.0474,68.6592,80.3716,60.7446,57.2336
PartA2_7940,KITTIDataset,"30,62,43,1,10,59,40,54",True,False,80,0.9625,0.963,0.9173,0.923,0.6848,0.7216,95.6669,91.2166,90.7357,91.2406,80.0001,79.1244,70.8391,65.3167,61.4271,60.5149,54.6136,49.0585,87.6159,72.268,69.953,85.6516,63.5421,59.5658
PartA2_7940,KITTIDataset,"35,62,36,58,42,61,51,31",True,False,80,0.9657,0.9655,0.9165,0.9222,0.6869,0.7225,95.6216,91.3259,90.828,91.5846,80.3655,79.4265,68.9825,64.1571,60.1435,57.612,51.3159,47.0664,91.7932,76.3809,72.3455,83.7274,65.0063,61.2161
PartA2_7940,KITTIDataset,"60,63,4,24,20,14,23,33",True,False,80,0.9692,0.9694,0.9284,0.9341,0.7065,0.7429,97.2363,93.3291,91.4076,92.0891,82.7238,80.4649,73.5289,68.6799,64.3357,65.7855,58.9511,53.9509,94.4036,80.017,76.9335,90.0209,69.9966,65.5318
PartA2_7940,KITTIDataset,"19,33,49,61,6,37,47,55",True,False,80,0.9596,0.9601,0.9079,0.9143,0.6784,0.7177,95.8234,91.1236,90.4094,89.4453,79.9482,77.4879,68.0133,63.05,59.9651,57.3163,51.6598,46.4315,90.3646,69.4207,67.7405,86.1436,60.7474,57.6222
PartA2_7940,KITTIDataset,"33,52,22,63,29,26,42,25",True,False,80,0.9653,0.9657,0.9202,0.925,0.6895,0.7286,97.0441,91.3203,90.9306,91.4711,81.4534,79.6496,72.3333,66.8748,62.7669,61.976,55.34,50.5276,93.4332,75.509,72.7329,87.4899,67.5251,63.1816
PartA2_7940,KITTIDataset,"11,48,20,1,51,60,6,21",True,False,80,0.9654,0.9658,0.9191,0.9245,0.6928,0.7313,95.7371,91.3953,91.0163,91.6214,82.1542,79.8222,70.83,66.0441,62.6533,60.8763,54.1699,49.7498,91.6088,77.1096,74.5793,87.0782,67.3025,64.1711
